r (A),g(r)_weighted_Li-Cl,g(r)_unweighted_Li-Cl,g(r)_weighted_Li-Li,g(r)_unweighted_Li-Li,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,S_i_Li-Cl,Average_SCL,lambda_BC
3.2792090046546547,0.1905666679532479,0.5717000038597437,0.5096666508298897,1.5289999524896691,0.4781190854750136,1.4343572564250409,0.7426316606381963,4.25921,3.893446
3.2931630855255256,0.187657674577833,0.562973023733499,0.517277037497041,1.5518311124911233,0.49020259607590555,1.4706077882277167,0.7426316606381963,4.25921,3.893446
3.3071171663963965,0.18474868120241808,0.5542460436072543,0.5211840147093612,1.5635520441280835,0.5037162152553545,1.5111486457660637,0.7426316606381963,4.25921,3.893446
3.3210712472672674,0.18183968782700316,0.5455190634810095,0.5250909919216811,1.5752729757650434,0.5224677562950305,1.5674032688850916,0.7426316606381963,4.25921,3.893446
3.3350253281381383,0.17893069445158827,0.5367920833547648,0.5289979691340011,1.5869939074020034,0.54001827163823,1.62005481491469,0.7426316606381963,4.25921,3.893446
3.348979409009009,0.17602170107617346,0.5280651032285204,0.532904946346321,1.5987148390389632,0.5555909071042966,1.6667727213128898,0.7426316606381963,4.25921,3.893446
3.3629334898798797,0.17311270770075854,0.5193381231022757,0.536811923558641,1.6104357706759231,0.5691569437441607,1.7074708312324822,0.7426316606381963,4.25921,3.893446
3.3768875707507506,0.1711707398902277,0.5135122196706832,0.540718900770961,1.6221567023128831,0.5810215502261884,1.7430646506785652,0.7426316606381963,4.25921,3.893446
3.3908416516216215,0.16930275752223192,0.5079082725666958,0.5446258779832811,1.6338776339498433,0.5930558183468407,1.7791674550405223,0.7426316606381963,4.25921,3.893446
3.4047957324924925,0.16743477515423613,0.5023043254627084,0.548532855195601,1.6455985655868033,0.6067592201822465,1.8202776605467397,0.7426316606381963,4.25921,3.893446
3.4187498133633634,0.16556679278624034,0.49670037835872105,0.552439832407921,1.6573194972237633,0.6204626220176523,1.8613878660529573,0.7426316606381963,4.25921,3.893446
3.4327038942342343,0.16369881041824455,0.4910964312547337,0.5563468096202411,1.6690404288607232,0.6307416027388191,1.8922248082164574,0.7426316606381963,4.25921,3.893446
3.446657975105105,0.16183082805024876,0.4854924841507463,0.5602537868325611,1.6807613604976834,0.6391225059033503,1.917367517710051,0.7426316606381963,4.25921,3.893446
3.460612055975976,0.15996284568225297,0.47988853704675893,0.5641607640448811,1.6924822921346434,0.6475034090678815,1.9425102272036445,0.7426316606381963,4.25921,3.893446
3.474566136846847,0.15866733474774128,0.47600200424322386,0.568067741257201,1.7042032237716034,0.6558843122324127,1.9676529366972382,0.7426316606381963,4.25921,3.893446
3.488520217717718,0.15778250102871644,0.47334750308614937,0.5719747184695211,1.7159241554085634,0.662119574933761,1.9863587248012828,0.7426316606381963,4.25921,3.893446
3.5024742985885884,0.15689766730969162,0.47069300192907493,0.5713290522077308,1.7139871566231923,0.6645044365015893,1.9935133095047681,0.7426316606381963,4.25921,3.893446
3.5164283794594593,0.1560128335906668,0.46803850077200043,0.570442238323463,1.711326714970389,0.6668892980694179,2.0006678942082536,0.7426316606381963,4.25921,3.893446
3.53038246033033,0.15512799987164197,0.46538399961492594,0.5695554244391952,1.7086662733175857,0.6692741596372465,2.0078224789117396,0.7426316606381963,4.25921,3.893446
3.544336541201201,0.15424316615261713,0.4627294984578514,0.5686686105549275,1.7060058316647824,0.671659021205075,2.014977063615225,0.7426316606381963,4.25921,3.893446
3.558290622072072,0.1533583324335923,0.4600749973007769,0.5677817966706595,1.7033453900119788,0.6740438827729035,2.0221316483187106,0.7426316606381963,4.25921,3.893446
3.572244702942943,0.15276902133603487,0.45830706400810467,0.5668949827863918,1.7006849483591755,0.676428744340732,2.029286233022196,0.7426316606381963,4.25921,3.893446
3.586198783813814,0.1523742988706741,0.4571228966120224,0.566008168902124,1.6980245067063722,0.6788136059085605,2.0364408177256816,0.7426316606381963,4.25921,3.893446
3.6001528646846848,0.15197957640531334,0.45593872921594003,0.5651213550178562,1.6953640650535688,0.681198467476389,2.043595402429167,0.7426316606381963,4.25921,3.893446
3.6141069455555557,0.15158485393995258,0.45475456181985774,0.5642345411335885,1.6927036234007655,0.6827080495092904,2.0481241485278714,0.7426316606381963,4.25921,3.893446
3.6280610264264266,0.1511901314745918,0.4535703944237754,0.5633477272493207,1.6900431817479622,0.6800780152414841,2.0402340457244525,0.7426316606381963,4.25921,3.893446
3.6420151072972975,0.15079540900923102,0.4523862270276931,0.5624609133650529,1.6873827400951587,0.677447980973678,2.032343942921034,0.7426316606381963,4.25921,3.893446
3.655969188168168,0.15040068654387026,0.4512020596316108,0.5602424094660006,1.6807272283980017,0.6748179467058719,2.0244538401176158,0.7426316606381963,4.25921,3.893446
3.669923269039039,0.15000596407850947,0.45001789223552846,0.5569375677864185,1.6708127033592555,0.6721879124380656,2.016563737314197,0.7426316606381963,4.25921,3.893446
3.68387734990991,0.14989987360868431,0.44969962082605297,0.5536327261068363,1.6608981783205092,0.6695578781702595,2.0086736345107785,0.7426316606381963,4.25921,3.893446
3.6978314307807807,0.1498298242236718,0.44948947267101547,0.5503278844272543,1.650983653281763,0.6669278439024532,2.0007835317073597,0.7426316606381963,4.25921,3.893446
3.7117855116516516,0.14975977483865932,0.44927932451597796,0.5470230427476722,1.6410691282430168,0.664297809634647,1.9928934289039413,0.7426316606381963,4.25921,3.893446
3.7257395925225225,0.1496897254536468,0.44906917636094046,0.5437182010680901,1.6311546032042703,0.6616677753668408,1.9850033261005227,0.7426316606381963,4.25921,3.893446
3.7396936733933934,0.1496196760686343,0.44885902820590295,0.540413359388508,1.621240078165524,0.6590377410990347,1.977113223297104,0.7426316606381963,4.25921,3.893446
3.7536477542642643,0.14954962668362182,0.44864888005086545,0.5371085177089259,1.6113255531267778,0.65335138621949,1.96005415865847,0.7426316606381963,4.25921,3.893446
3.7676018351351352,0.1500032790994562,0.4500098372983687,0.5338036760293439,1.6014110280880316,0.6476379870662614,1.9429139611987842,0.7426316606381963,4.25921,3.893446
3.781555916006006,0.15061621084309823,0.45184863252929475,0.5304988343497617,1.5914965030492854,0.6419245879130328,1.9257737637390984,0.7426316606381963,4.25921,3.893446
3.795509996876877,0.15122914258674025,0.4536874277602208,0.527019992122552,1.5810599763676563,0.6362111887598041,1.9086335662794125,0.7426316606381963,4.25921,3.893446
3.8094640777477475,0.15184207433038227,0.4555262229911468,0.5221865877463149,1.5665597632389447,0.6304364097434203,1.8913092292302611,0.7426316606381963,4.25921,3.893446
3.8234181586186184,0.1524550060740243,0.45736501822207287,0.5173531833700775,1.5520595501102328,0.6240662979421474,1.8721988938264422,0.7426316606381963,4.25921,3.893446
3.8373722394894894,0.1530679378176663,0.45920381345299893,0.5125197789938403,1.5375593369815208,0.6176961861408743,1.853088558422623,0.7426316606381963,4.25921,3.893446
3.8513263203603603,0.15368086956130833,0.461042608683925,0.5076863746176029,1.5230591238528088,0.6113260743396014,1.8339782230188042,0.7426316606381963,4.25921,3.893446
3.865280401231231,0.15429380130495035,0.46288140391485105,0.5028529702413655,1.5085589107240969,0.6049559625383284,1.8148678876149853,0.7426316606381963,4.25921,3.893446
3.879234482102102,0.15490673304859237,0.4647201991457771,0.4980195658651283,1.494058697595385,0.5983930711430083,1.795179213429025,0.7426316606381963,4.25921,3.893446
3.893188562972973,0.1555196647922344,0.4665589943767032,0.49318616148889105,1.4795584844666732,0.5910378906814637,1.7731136720443914,0.7426316606381963,4.25921,3.893446
3.907142643843844,0.1566145193519604,0.46984355805588124,0.48864149601340584,1.4659244880402176,0.5836827102199194,1.751048130659758,0.7426316606381963,4.25921,3.893446
3.921096724714715,0.15772363383900362,0.47317090151701086,0.4841053742208528,1.4523161226625585,0.5763275297583748,1.7289825892751245,0.7426316606381963,4.25921,3.893446
3.9350508055855857,0.15883274832604682,0.4764982449781405,0.47956925242829973,1.4387077572848992,0.5689723492968303,1.706917047890491,0.7426316606381963,4.25921,3.893446
3.9490048864564566,0.15994186281309003,0.4798255884392701,0.4750331306357467,1.42509939190724,0.5616954326348926,1.685086297904678,0.7426316606381963,4.25921,3.893446
3.962958967327327,0.1610509773001332,0.48315293190039965,0.4704970088431938,1.4114910265295815,0.5546029370568875,1.6638088111706626,0.7426316606381963,4.25921,3.893446
3.976913048198198,0.1621600917871764,0.48648027536152927,0.4659608870506407,1.3978826611519222,0.5475104414788823,1.6425313244366468,0.7426316606381963,4.25921,3.893446
3.990867129069069,0.16326920627421962,0.4898076188226589,0.4614247652580877,1.384274295774263,0.5404179459008769,1.6212538377026309,0.7426316606381963,4.25921,3.893446
4.00482120993994,0.1646700133347388,0.49401004000421644,0.45688864346553465,1.370665930396604,0.5333254503228717,1.5999763509686151,0.7426316606381963,4.25921,3.893446
4.018775290810811,0.1662461234631844,0.49873837038955326,0.4524848220820329,1.3574544662460988,0.526311794619034,1.578935383857102,0.7426316606381963,4.25921,3.893446
4.032729371681682,0.16782223359163,0.5034667007748901,0.4481676508703486,1.344502952611046,0.5194163128682778,1.5582489386048337,0.7426316606381963,4.25921,3.893446
4.046683452552553,0.16939834372007567,0.508195031160227,0.4438504796586643,1.331551438975993,0.5125208311175217,1.5375624933525651,0.7426316606381963,4.25921,3.893446
4.0606375334234235,0.17097445384852128,0.5129233615455638,0.43953330844698,1.3185999253409402,0.5056253493667655,1.5168760481002965,0.7426316606381963,4.25921,3.893446
4.074591614294294,0.1725505639769669,0.5176516919309007,0.43521613723529573,1.3056484117058873,0.4987298676160093,1.496189602848028,0.7426316606381963,4.25921,3.893446
4.088545695165165,0.1741266741054125,0.5223800223162375,0.43089896602361144,1.2926968980708344,0.49213133123729613,1.4763939937118884,0.7426316606381963,4.25921,3.893446
4.102499776036036,0.17579202905042546,0.5273760871512764,0.42658179481192715,1.2797453844357816,0.48582689070082763,1.4574806721024829,0.7426316606381963,4.25921,3.893446
4.116453856906907,0.1776891986620626,0.5330675959861878,0.42226462360024286,1.2667938708007287,0.479522450164359,1.4385673504930772,0.7426316606381963,4.25921,3.893446
4.130407937777778,0.17958636827369973,0.5387591048210992,0.41794745238855857,1.2538423571656758,0.4732180096278905,1.4196540288836716,0.7426316606381963,4.25921,3.893446
4.144362018648649,0.18148353788533683,0.5444506136560106,0.4138741568230856,1.241622470469257,0.46691356909142195,1.400740707274266,0.7426316606381963,4.25921,3.893446
4.15831609951952,0.183380707496974,0.550142122490922,0.4106815235230753,1.232044570569226,0.4611103308490539,1.3833309925471617,0.7426316606381963,4.25921,3.893446
4.172270180390391,0.18527787710861113,0.5558336313258334,0.40748889022306495,1.222466670669195,0.45563480756635644,1.3669044226990694,0.7426316606381963,4.25921,3.893446
4.186224261261262,0.18717504672024826,0.5615251401607448,0.4042962569230546,1.2128887707691638,0.4501592842836591,1.3504778528509773,0.7426316606381963,4.25921,3.893446
4.200178342132132,0.18907221633188526,0.5672166489956558,0.4011036236230445,1.2033108708691336,0.444683761000962,1.3340512830028861,0.7426316606381963,4.25921,3.893446
4.214132423003003,0.19118684806181324,0.5735605441854398,0.3979109903230341,1.1937329709691025,0.43920823771826467,1.317624713154794,0.7426316606381963,4.25921,3.893446
4.2280865038738735,0.19331751544109224,0.5799525463232768,0.39471835702302377,1.1841550710690714,0.43381737108370594,1.3014521132511179,0.7426316606381963,4.25921,3.893446
4.242040584744744,0.19544818282037119,0.5863445484611136,0.3915257237230135,1.1745771711690405,0.4292361443528992,1.2877084330586976,0.7426316606381963,4.25921,3.893446
4.255994665615615,0.19757885019965019,0.5927365505989506,0.38854058778815526,1.1656217633644659,0.4246549176220925,1.2739647528662776,0.7426316606381963,4.25921,3.893446
4.269948746486486,0.19970951757892919,0.5991285527367876,0.38615220342922807,1.1584566102876843,0.42007369089128577,1.2602210726738574,0.7426316606381963,4.25921,3.893446
4.283902827357357,0.20184018495820813,0.6055205548746244,0.383763819070301,1.151291457210903,0.415492464160479,1.2464773924814372,0.7426316606381963,4.25921,3.893446
4.297856908228228,0.20397085233748713,0.6119125570124614,0.3813754347113738,1.1441263041341214,0.4109112374296723,1.232733712289017,0.7426316606381963,4.25921,3.893446
4.311810989099099,0.2065622786829753,0.6196868360489259,0.3789870503524467,1.13696115105734,0.40633001069886554,1.2189900320965967,0.7426316606381963,4.25921,3.893446
4.32576506996997,0.20948100112457482,0.6284430033737245,0.3765986659935195,1.1297959979805585,0.4023112609837699,1.2069337829513098,0.7426316606381963,4.25921,3.893446
4.339719150840841,0.21239972356617434,0.637199170698523,0.37421028163459236,1.1226308449037772,0.3983084416237789,1.1949253248713367,0.7426316606381963,4.25921,3.893446
4.353673231711712,0.21531844600777386,0.6459553380233216,0.37182189727566517,1.1154656918269956,0.39430562226378796,1.1829168667913639,0.7426316606381963,4.25921,3.893446
4.367627312582583,0.21823716844937338,0.6547115053481202,0.3694335129167381,1.1083005387502143,0.39030280290379693,1.1709084087113908,0.7426316606381963,4.25921,3.893446
4.3815813934534535,0.2211558908909729,0.6634676726729187,0.3670451285578109,1.1011353856734327,0.38629998354380596,1.158899950631418,0.7426316606381963,4.25921,3.893446
4.3955354743243245,0.2240746133325724,0.6722238399977172,0.3646567441988838,1.0939702325966514,0.382297164183815,1.146891492551445,0.7426316606381963,4.25921,3.893446
4.409489555195195,0.2270743902607043,0.6812231707821129,0.3622683598399566,1.0868050795198698,0.37829434482382396,1.134883034471472,0.7426316606381963,4.25921,3.893446
4.423443636066066,0.2303336303045781,0.6910008909137343,0.35987997548102946,1.0796399264430885,0.37488803221957384,1.1246640966587216,0.7426316606381963,4.25921,3.893446
4.437397716936937,0.2335928703484519,0.7007786110453557,0.3582642749895578,1.0747928249686736,0.37183838423656446,1.1155151527096934,0.7426316606381963,4.25921,3.893446
4.451351797807808,0.23685211039232568,0.710556331176977,0.356710203386468,1.0701306101594041,0.368788736253555,1.1063662087606652,0.7426316606381963,4.25921,3.893446
4.465305878678679,0.24011135043619947,0.7203340513085984,0.35515613178337824,1.0654683953501347,0.36573908827054563,1.097217264811637,0.7426316606381963,4.25921,3.893446
4.47925995954955,0.2433705904800732,0.7301117714402197,0.35360206018028834,1.060806180540865,0.36268944028753625,1.0880683208626087,0.7426316606381963,4.25921,3.893446
4.493214040420421,0.246629830523947,0.739889491571841,0.35204798857719855,1.0561439657315956,0.3596397923045268,1.0789193769135805,0.7426316606381963,4.25921,3.893446
4.507168121291291,0.24988907056782056,0.7496672117034617,0.3504939169741088,1.0514817509223264,0.35659014432151764,1.069770432964553,0.7426316606381963,4.25921,3.893446
4.521122202162162,0.25359927424850615,0.7607978227455185,0.34893984537101896,1.046819536113057,0.35354049633850826,1.0606214890155248,0.7426316606381963,4.25921,3.893446
4.535076283033033,0.2573644262194945,0.7720932786584835,0.3473857737679292,1.0421573213037876,0.3504908483554988,1.0514725450664966,0.7426316606381963,4.25921,3.893446
4.549030363903904,0.2611295781904828,0.7833887345714485,0.3458317021648394,1.0374951064945181,0.3476153753367378,1.0428461260102135,0.7426316606381963,4.25921,3.893446
4.5629844447747745,0.26489473016147114,0.7946841904844135,0.34427763056174954,1.0328328916852487,0.3449593379211686,1.0348780137635059,0.7426316606381963,4.25921,3.893446
4.576938525645645,0.2686598821324595,0.8059796463973786,0.3427235589586597,1.028170676875979,0.3423033005055994,1.0269099015167982,0.7426316606381963,4.25921,3.893446
4.590892606516516,0.27242503410344787,0.8172751023103436,0.34116948735556984,1.0235084620667096,0.3396472630900301,1.0189417892700905,0.7426316606381963,4.25921,3.893446
4.604846687387387,0.2761901860744362,0.8285705582233086,0.33961541575248005,1.0188462472574402,0.3369912256744608,1.0109736770233826,0.7426316606381963,4.25921,3.893446
4.618800768258258,0.27995215814376495,0.839856474431295,0.33806134414939026,1.0141840324481708,0.33433518825889164,1.003005564776675,0.7426316606381963,4.25921,3.893446
4.632754849129129,0.283711472671189,0.851134418013567,0.3365072725463004,1.0095218176389014,0.3316791508433224,0.9950374525299672,0.7426316606381963,4.25921,3.893446
4.64670893,0.287470787198613,0.8624123615958391,0.33495320094321057,1.0048596028296317,0.32902311342775314,0.9870693402832594,0.7426316606381963,4.25921,3.893446
4.660663010870871,0.291230101726037,0.8736903051781112,0.3333991293401207,1.0001973880203623,0.3263670760121839,0.9791012280365518,0.7426316606381963,4.25921,3.893446
4.674617091741742,0.29498941625346103,0.8849682487603832,0.33184505773703094,0.9955351732110929,0.32371103859661465,0.971133115789844,0.7426316606381963,4.25921,3.893446
4.688571172612613,0.29874873078088504,0.8962461923426552,0.3302909861339411,0.9908729584018233,0.32105849553147037,0.9631754865944112,0.7426316606381963,4.25921,3.893446
4.702525253483484,0.30278006939038893,0.9083402081711669,0.3287369145308513,0.9862107435925539,0.31850299188667786,0.9555089756600336,0.7426316606381963,4.25921,3.893446
4.7164793343543545,0.3071831706449396,0.9215495119348189,0.32718284292776145,0.9815485287832844,0.3159474882418853,0.9478424647256559,0.7426316606381963,4.25921,3.893446
4.730433415225225,0.3115862718994903,0.934758815698471,0.3255019377304902,0.9765058131914707,0.3133919845970927,0.9401759537912783,0.7426316606381963,4.25921,3.893446
4.744387496096096,0.31598937315404096,0.9479681194621229,0.32361566940188125,0.9708470082056437,0.3108364809523002,0.9325094428569006,0.05439945947914988,4.25921,3.893446
4.758341576966967,0.32039247440859164,0.9611774232257749,0.3217294010732723,0.9651882032198169,0.3082809773075076,0.9248429319225229,0.05439945947914988,4.25921,3.893446
4.772295657837838,0.3247955756631423,0.974386726989427,0.31984313274466336,0.9595293982339901,0.3057254736627151,0.9171764209881452,0.05439945947914988,4.25921,3.893446
4.786249738708709,0.329198676917693,0.987596030753079,0.3179568644160544,0.9538705932481633,0.3031699700179225,0.9095099100537676,0.05439945947914988,4.25921,3.893446
4.80020381957958,0.3336017781722436,1.000805334516731,0.3160705960874454,0.9482117882623363,0.30061446637312994,0.9018433991193899,0.05439945947914988,4.25921,3.893446
4.814157900450451,0.3380048794267943,1.014014638280383,0.3141843277588365,0.9425529832765095,0.2980589627283374,0.8941768881850122,0.05439945947914988,4.25921,3.893446
4.828111981321321,0.3420967453350723,1.0262902360052168,0.31229805943022765,0.936894178290683,0.29550345908354503,0.8865103772506351,0.05439945947914988,4.25921,3.893446
4.842066062192192,0.34613431138609074,1.0384029341582723,0.3104117911016187,0.9312353733048562,0.2929521273899244,0.8788563821697732,0.05439945947914988,4.25921,3.893446
4.856020143063063,0.35017187743710926,1.0505156323113278,0.30852552277300976,0.9255765683190293,0.29067870793973016,0.8720361238191906,0.05439945947914988,4.25921,3.893446
4.869974223933934,0.3542094434881278,1.0626283304643833,0.30663925444440077,0.9199177633332024,0.28840528848953595,0.8652158654686078,0.05439945947914988,4.25921,3.893446
4.8839283048048046,0.35824700953914623,1.0747410286174388,0.3047529861157918,0.9142589583473756,0.28613186903934174,0.8583956071180252,0.05439945947914988,4.25921,3.893446
4.8978823856756755,0.36228457559016475,1.0868537267704943,0.3028667177871829,0.9086001533615488,0.28385844958914747,0.8515753487674425,0.05439945947914988,4.25921,3.893446
4.911836466546546,0.36632214164118326,1.0989664249235498,0.30098044945857394,0.9029413483757218,0.28158503013895325,0.8447550904168598,0.05439945947914988,4.25921,3.893446
4.925790547417417,0.37033515123622096,1.1110054537086629,0.299094181129965,0.897282543389895,0.279311610688759,0.8379348320662771,0.05439945947914988,4.25921,3.893446
4.939744628288288,0.374324071917406,1.1229722157522182,0.29720791280135606,0.8916237384040682,0.27703819123856477,0.8311145737156944,0.05439945947914988,4.25921,3.893446
4.953698709159159,0.37831299259859114,1.1349389777957735,0.2953216444727471,0.8859649334182413,0.27476477178837055,0.8242943153651117,0.05439945947914988,4.25921,3.893446
4.96765279003003,0.38230191327977625,1.1469057398393288,0.29347616471879945,0.8804284941563985,0.27249135233817634,0.817474057014529,0.05439945947914988,4.25921,3.893446
4.981606870900901,0.38629083396096126,1.1588725018828838,0.29168182397488623,0.8750454719246588,0.2702179328879821,0.8106537986639464,0.05439945947914988,4.25921,3.893446
4.995560951771772,0.39027975464214637,1.1708392639264391,0.289887483230973,0.8696624496929191,0.26794451343778786,0.8038335403133636,0.05439945947914988,4.25921,3.893446
5.009515032642643,0.39426867532333143,1.1828060259699944,0.2880931424870598,0.8642794274611795,0.26567109398759364,0.797013281962781,0.05439945947914988,4.25921,3.893446
5.023469113513514,0.3981837359400604,1.1945512078201812,0.2862988017431466,0.8588964052294398,0.26368399936036246,0.7910519980810874,0.05439945947914988,4.25921,3.893446
5.037423194384385,0.4017056609952173,1.205116982985652,0.2845044609992333,0.8535133829977001,0.2617822466435739,0.7853467399307218,0.05439945947914988,4.25921,3.893446
5.0513772752552555,0.40522758605037434,1.2156827581511231,0.28271012025532016,0.8481303607659605,0.25988049392678536,0.7796414817803561,0.05439945947914988,4.25921,3.893446
5.065331356126126,0.4087495111055313,1.226248533316594,0.2809157795114069,0.8427473385342208,0.2579787412099968,0.7739362236299905,0.05439945947914988,4.25921,3.893446
5.079285436996997,0.4122714361606883,1.2368143084820649,0.2791214387674937,0.8373643163024811,0.25607698849320826,0.7682309654796249,0.05439945947914988,4.25921,3.893446
5.093239517867868,0.4157933612158452,1.2473800836475357,0.27732709802358047,0.8319812940707414,0.25417523577641976,0.7625257073292593,0.05439945947914988,4.25921,3.893446
5.107193598738739,0.41931528627100223,1.2579458588130068,0.27553275727966725,0.8265982718390018,0.25227348305963115,0.7568204491788936,0.05439945947914988,4.25921,3.893446
5.12114767960961,0.4228372113261592,1.2685116339784777,0.27373841653575404,0.8212152496072621,0.25037173034284266,0.751115191028528,0.05439945947914988,4.25921,3.893446
5.13510176048048,0.425877524006978,1.277632572020934,0.2719440757918409,0.8158322273755227,0.24846997762605422,0.7454099328781627,0.05439945947914988,4.25921,3.893446
5.149055841351351,0.42880597556013433,1.286417926680403,0.2701497350479277,0.8104492051437832,0.2465682249092657,0.7397046747277971,0.05439945947914988,4.25921,3.893446
5.163009922222222,0.43173442711329063,1.295203281339872,0.26835539430401445,0.8050661829120435,0.24466647219247717,0.7339994165774315,0.05439945947914988,4.25921,3.893446
5.176964003093093,0.43466287866644693,1.303988635999341,0.26656105356010124,0.7996831606803038,0.24276471947568862,0.7282941584270659,0.05439945947914988,4.25921,3.893446
5.190918083963964,0.4375913302196033,1.3127739906588098,0.26502887165365674,0.7950866149609703,0.24086296675890007,0.7225889002767002,0.05439945947914988,4.25921,3.893446
5.204872164834835,0.4405197817727596,1.3215593453182788,0.26373295887536735,0.7911988766261021,0.2392021096546032,0.7176063289638096,0.05439945947914988,4.25921,3.893446
5.2188262457057055,0.4434482333259159,1.3303446999777477,0.26243704609707796,0.7873111382912339,0.23809926676011134,0.7142978002803341,0.05439945947914988,4.25921,3.893446
5.232780326576576,0.4458837055356742,1.3376511166070226,0.2611411333187885,0.7834233999563657,0.23699642386561948,0.7109892715968584,0.05439945947914988,4.25921,3.893446
5.246734407447447,0.4477516878582978,1.3432550635748934,0.25984522054049913,0.7795356616214975,0.23589358097112761,0.7076807429133829,0.05439945947914988,4.25921,3.893446
5.260688488318318,0.4496196701809214,1.3488590105427642,0.25854930776220975,0.7756479232866293,0.23479073807663578,0.7043722142299074,0.05439945947914988,4.25921,3.893446
5.274642569189189,0.451487652503545,1.354462957510635,0.25725339498392036,0.7717601849517611,0.23368789518214395,0.7010636855464318,0.05439945947914988,4.25921,3.893446
5.28859665006006,0.4533556348261687,1.360066904478506,0.25595748220563097,0.7678724466168929,0.23258505228765206,0.6977551568629562,0.05439945947914988,4.25921,3.893446
5.302550730930931,0.4552236171487923,1.365670851446377,0.2546615694273415,0.7639847082820247,0.23148220939316022,0.6944466281794807,0.05439945947914988,4.25921,3.893446
5.316504811801802,0.45709159947141587,1.3712747984142477,0.25336565664905214,0.7600969699471565,0.23037936649866836,0.6911380994960051,0.05439945947914988,4.25921,3.893446
5.330458892672673,0.4588181065148599,1.3764543195445798,0.25206974387076275,0.7562092316122883,0.2292765236041765,0.6878295708125295,0.05439945947914988,4.25921,3.893446
5.344412973543544,0.4594894126648885,1.3784682379946656,0.2507738310924733,0.75232149327742,0.22817368070968463,0.684521042129054,0.05439945947914988,4.25921,3.893446
5.358367054414415,0.4601607188149171,1.3804821564447514,0.24947791831418392,0.7484337549425518,0.2270708378151928,0.6812125134455784,0.05439945947914988,4.25921,3.893446
5.3723211352852855,0.4608320249649457,1.3824960748948372,0.24818200553589453,0.7445460166076836,0.2259679949207009,0.6779039847621028,0.05439945947914988,4.25921,3.893446
5.3862752161561565,0.4615033311149743,1.384509993344923,0.24688609275760515,0.7406582782728155,0.22486515202620908,0.6745954560786273,0.05439945947914988,4.25921,3.893446
5.400229297027027,0.46217463726500296,1.386523911795009,0.2467192570385181,0.7401577711155544,0.22442754558834938,0.6732826367650482,0.05439945947914988,4.25921,3.893446
5.414183377897898,0.4628459434150316,1.3885378302450948,0.2467792993374165,0.7403378980122495,0.22412361251453708,0.6723708375436113,0.05439945947914988,4.25921,3.893446
5.428137458768769,0.4635172495650602,1.3905517486951806,0.24683934163631482,0.7405180249089445,0.22381967944072478,0.6714590383221744,0.05439945947914988,4.25921,3.893446
5.442091539639639,0.46360303003187125,1.3908090900956138,0.24689938393521318,0.7406981518056396,0.22351574636691252,0.6705472391007375,0.05439945947914988,4.25921,3.893446
5.45604562051051,0.46351546839083757,1.3905464051725127,0.24695942623411155,0.7408782787023347,0.2232118132931002,0.6696354398793006,0.05439945947914988,4.25921,3.893446
5.469999701381381,0.46342790674980383,1.3902837202494116,0.24701946853300993,0.7410584055990298,0.2229078802192879,0.6687236406578637,0.05439945947914988,4.25921,3.893446
5.483953782252252,0.4633403451087701,1.3900210353263103,0.24707951083190827,0.7412385324957248,0.22260394714547563,0.6678118414364269,0.05439945947914988,4.25921,3.893446
5.497907863123123,0.46325278346773635,1.3897583504032092,0.24713955313080663,0.7414186593924199,0.22230001407166333,0.66690004221499,0.05439945947914988,4.25921,3.893446
5.511861943993994,0.46316522182670267,1.389495665480108,0.247199595429705,0.741598786289115,0.221996080997851,0.6659882429935531,0.05439945947914988,4.25921,3.893446
5.525816024864865,0.46307766018566887,1.3892329805570067,0.24725963772860332,0.74177891318581,0.2216921479240387,0.6650764437721162,0.05439945947914988,4.25921,3.893446
5.539770105735736,0.46254360489217416,1.3876308146765226,0.2473196800275017,0.7419590400825051,0.22138821485022642,0.6641646445506793,0.05439945947914988,4.25921,3.893446
5.5537241866066065,0.46140530311611744,1.3842159093483524,0.24737972232640007,0.7421391669792002,0.2210842817764141,0.6632528453292423,0.05439945947914988,4.25921,3.893446
5.567678267477477,0.46026700134006077,1.3808010040201824,0.24743976462529843,0.7423192938758953,0.22078034870260183,0.6623410461078055,0.05439945947914988,4.25921,3.893446
5.581632348348348,0.45912869956400404,1.3773860986920121,0.24749980692419676,0.7424994207725903,0.22082395289457357,0.6624718586837207,0.05439945947914988,4.25921,3.893446
5.595586429219219,0.45799039778794737,1.373971193363842,0.24755984922309515,0.7426795476692855,0.22147523806341946,0.6644257141902584,0.05439945947914988,4.25921,3.893446
5.60954051009009,0.4568520960118906,1.3705562880356719,0.2476198915219935,0.7428596745659806,0.22212652323226537,0.6663795696967961,0.05439945947914988,4.25921,3.893446
5.623494590960961,0.45571379423583386,1.3671413827075016,0.24767993382089185,0.7430398014626756,0.22277780840111128,0.6683334252033338,0.05439945947914988,4.25921,3.893446
5.637448671831832,0.4545137980106615,1.3635413940319845,0.2477399761197902,0.7432199283593707,0.22342909356995716,0.6702872807098715,0.05439945947914988,4.25921,3.893446
5.651402752702703,0.45258744118196437,1.357762323545893,0.2478000184186886,0.7434000552560658,0.22408037873880307,0.6722411362164092,0.05439945947914988,4.25921,3.893446
5.665356833573574,0.45066108435326724,1.3519832530598017,0.24786006071758696,0.7435801821527609,0.22473166390764898,0.674194991722947,0.05439945947914988,4.25921,3.893446
